map_id,plan_id,source_id,statement_id,match,timestep,statement,formula
2,2_3,2_1,2_1_4,FALSE,10,The player believes that box two has the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_1,2_1_5,FALSE,10,The player believes the red key may be in box 2.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_1,2_1_6,FALSE,10,The player believes if the red key is not in box 2 then it must be in box 3.,"believes(player, formula(imply(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))), exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_3,2_1,2_1_7,FALSE,10,The player believes box 2 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_1,2_1_8,FALSE,10,The player believes there should be a key in box 2.,"believes(player, should(exists(key(K), inside(K, box2)))) "
2,2_3,2_1,2_1_9,FALSE,10,The player is unsure what color the key in box 2 will be.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box2)), iscolor(K, C))) "
2,2_3,2_1,2_1_10,FALSE,10,The player is hoping the key in box 2 will be red.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_1,2_1_11,FALSE,10,The player believes that box 2 and 3 has keys.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
2,2_3,2_1,2_1_12,FALSE,10,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
2,2_3,2_1,2_1_13,FALSE,10,The player believes that box 2 has a key.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
2,2_3,2_1,2_1_14,FALSE,10,The player knows that box 1 did not have the red key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
2,2_3,2_1,2_1_15,FALSE,10,The player believes that box 2 might have the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_2,2_2_1,FALSE,10,The player believes that box 3 might have a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
2,2_3,2_2,2_2_2,FALSE,10,The player believes that box 1 might be empty.,"believes(player, might(empty(box1))) "
2,2_3,2_2,2_2_3,FALSE,10,The player thinks there is a key in box 3.,"believes(player, formula(exists(key(K), inside(K, box3)))) "
2,2_3,2_2,2_2_4,FALSE,10,The player believes that box 1 contains a key.,"believes(player, formula(exists(key(K), inside(K, box1)))) "
2,2_3,2_2,2_2_5,FALSE,10,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
2,2_3,2_2,2_2_6,FALSE,10,The player thinks that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
2,2_3,2_2,2_2_7,FALSE,10,The player thinks that box 1 is empty.,"believes(player, formula(empty(box1))) "
2,2_3,2_2,2_2_8,FALSE,10,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
2,2_3,2_2,2_2_9,FALSE,10,The player believes that box 3 is more likely to contain a red key than box 1.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), inside(K, box3)), exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_3,2_3,2_3_1,TRUE,10,The player believes box 3 is empty.,"believes(player, formula(empty(box3))) "
2,2_3,2_3,2_3_2,TRUE,10,The player believes box 1 or box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
2,2_3,2_3,2_3_3,TRUE,10,The player expects to find a red key in box 1 or 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box3))))) "
2,2_3,2_3,2_3_4,TRUE,10,The player thinks that there's more likely to be a red key in box 1 or 3 than box 2.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_3,2_3,2_3_5,TRUE,10,The player believes that box 3 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_3,2_3,2_3_6,TRUE,10,The player believes that box 2 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
2,2_3,2_3,2_3_7,TRUE,10,The player thinks that box 1 most likely contains a red key.,"believes(player, most(likely, exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_3,2_3,2_3_8,TRUE,10,The player believes that box one holds a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_3,2_3,2_3_9,TRUE,10,The player believes that box two does not hold a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
2,2_3,2_3,2_3_10,TRUE,10,The player believes that box 1 has a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_3,2_3,2_3_11,TRUE,10,The player believes that box 2 is empty.,"believes(player, formula(empty(box2))) "
2,2_3,2_3,2_3_12,TRUE,10,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
2,2_3,2_3,2_3_13,TRUE,10,The player thinks that box 1 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_3,2_3,2_3_14,TRUE,10,The player thinks that boxes 2 and 3 might or might not contain a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
3,3_1,3_1,3_1_1,TRUE,20,The player knows box 3 contains a blue key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_1,3_1_2,TRUE,20,The player knows box 1 contains a red key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_1,3_1,3_1_3,TRUE,20,The player believes that box 3 has a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_1,3_1_4,TRUE,20,The player believes that box 1 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_1,3_1,3_1_5,TRUE,20,The player believes that box 1 likely holding a blue key.,"believes(player, likely(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_1,3_1,3_1_6,TRUE,20,The player believes that box 3 holds the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_1,3_1_7,TRUE,20,The player believes box 2 is least likely to hold the blue key.,"believes(player, least(likely, box2, B, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B)))) "
3,3_1,3_1,3_1_8,TRUE,20,The player believes box 2 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
3,3_1,3_1,3_1_9,TRUE,20,The player believes there is a red key in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_1,3_1,3_1_10,TRUE,20,The player believes there is a chance box 1 is empty.,"believes(player, might(empty(box1))) "
3,3_1,3_2,3_2_1,FALSE,20,The player thinks one of the boxes contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), exists(box(B), inside(K, B))))) "
3,3_1,3_2,3_2_2,FALSE,20,The player does not know which box contains a red key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, red)), inside(K, B))) "
3,3_1,3_2,3_2_3,FALSE,20,The player believes that boxes two and three have a key.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
3,3_1,3_2,3_2_4,FALSE,20,The player believes that box 2 may contain the red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_1,3_2,3_2_5,FALSE,20,The player believes that box 1 or 2 contain the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
3,3_1,3_2,3_2_6,FALSE,20,The player thinks there may be a key in box 2.,"believes(player, may(exists(key(K), inside(K, box2)))) "
3,3_1,3_2,3_2_7,FALSE,20,The player believes box 2 might possibly hold the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_1,3_2,3_2_8,FALSE,20,The player believes box 2 has a key.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
3,3_1,3_2,3_2_9,FALSE,20,The player believes that box 2 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_1,3_2,3_2_10,FALSE,20,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
3,3_1,3_2,3_2_11,FALSE,20,The player believes that the blue key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_2,3_2_12,FALSE,20,The player believes the pink key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, pink)), inside(K, box2)))) "
3,3_1,3_3,3_3_1,FALSE,20,The player believes that box 3 will either be empty or have a blue key.,"believes(player, formula(or(empty(box3), exists(and(key(K), iscolor(K, blue)), inside(K, box3))))) "
3,3_1,3_3,3_3_2,FALSE,20,The player is unsure whether the blue key is in box 3 or 1.,"uncertain_if(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3))), formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_1,3_3,3_3_3,FALSE,20,The player believes that box 3 holds a blue key for sure.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_3,3_3_4,FALSE,20,The player believes that box 3 is not empty.,"believes(player, formula(not(empty(box3)))) "
3,3_1,3_3,3_3_5,FALSE,20,The player believes a blue key is found in either box 3 or box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), or(inside(K, box3), inside(K, box1))))) "
3,3_1,3_3,3_3_6,FALSE,20,The player believes a blue key is most likely inside box 3.,"believes(player, most(likely, exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_1,3_3,3_3_7,FALSE,20,The player knows that box 1 does not have the blue key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, blue)), inside(K, box1))))) "
3,3_1,3_3,3_3_8,FALSE,20,The player believes that box 3 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_1,3_1_1,FALSE,22,The player knows box 3 contains a blue key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_1,3_1_2,FALSE,22,The player knows box 1 contains a red key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_2,3_1,3_1_3,FALSE,22,The player believes that box 3 has a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_1,3_1_4,FALSE,22,The player believes that box 1 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_2,3_1,3_1_5,FALSE,22,The player believes that box 1 likely holding a blue key.,"believes(player, likely(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_2,3_1,3_1_6,FALSE,22,The player believes that box 3 holds the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_1,3_1_7,FALSE,22,The player believes box 2 is least likely to hold the blue key.,"believes(player, least(likely, box2, B, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B)))) "
3,3_2,3_1,3_1_8,FALSE,22,The player believes box 2 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
3,3_2,3_1,3_1_9,FALSE,22,The player believes there is a red key in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_2,3_1,3_1_10,FALSE,22,The player believes there is a chance box 1 is empty.,"believes(player, might(empty(box1))) "
3,3_2,3_2,3_2_1,TRUE,22,The player thinks one of the boxes contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), exists(box(B), inside(K, B))))) "
3,3_2,3_2,3_2_2,TRUE,22,The player does not know which box contains a red key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, red)), inside(K, B))) "
3,3_2,3_2,3_2_3,TRUE,22,The player believes that boxes two and three have a key.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
3,3_2,3_2,3_2_4,TRUE,22,The player believes that box 2 may contain the red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_2,3_2,3_2_5,TRUE,22,The player believes that box 1 or 2 contain the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
3,3_2,3_2,3_2_6,TRUE,22,The player thinks there may be a key in box 2.,"believes(player, may(exists(key(K), inside(K, box2)))) "
3,3_2,3_2,3_2_7,TRUE,22,The player believes box 2 might possibly hold the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_2,3_2,3_2_8,TRUE,22,The player believes box 2 has a key.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
3,3_2,3_2,3_2_9,TRUE,22,The player believes that box 2 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_2,3_2,3_2_10,TRUE,22,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
3,3_2,3_2,3_2_11,TRUE,22,The player believes that the blue key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_2,3_2_12,TRUE,22,The player believes the pink key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, pink)), inside(K, box2)))) "
3,3_2,3_3,3_3_1,FALSE,22,The player believes that box 3 will either be empty or have a blue key.,"believes(player, formula(or(empty(box3), exists(and(key(K), iscolor(K, blue)), inside(K, box3))))) "
3,3_2,3_3,3_3_2,FALSE,22,The player is unsure whether the blue key is in box 3 or 1.,"uncertain_if(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3))), formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_2,3_3,3_3_3,FALSE,22,The player believes that box 3 holds a blue key for sure.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_3,3_3_4,FALSE,22,The player believes that box 3 is not empty.,"believes(player, formula(not(empty(box3)))) "
3,3_2,3_3,3_3_5,FALSE,22,The player believes a blue key is found in either box 3 or box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), or(inside(K, box3), inside(K, box1))))) "
3,3_2,3_3,3_3_6,FALSE,22,The player believes a blue key is most likely inside box 3.,"believes(player, most(likely, exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_2,3_3,3_3_7,FALSE,22,The player knows that box 1 does not have the blue key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, blue)), inside(K, box1))))) "
3,3_2,3_3,3_3_8,FALSE,22,The player believes that box 3 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_1,3_1_1,FALSE,15,The player knows box 3 contains a blue key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_1,3_1_2,FALSE,15,The player knows box 1 contains a red key.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_3,3_1,3_1_3,FALSE,15,The player believes that box 3 has a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_1,3_1_4,FALSE,15,The player believes that box 1 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_3,3_1,3_1_5,FALSE,15,The player believes that box 1 likely holding a blue key.,"believes(player, likely(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_3,3_1,3_1_6,FALSE,15,The player believes that box 3 holds the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_1,3_1_7,FALSE,15,The player believes box 2 is least likely to hold the blue key.,"believes(player, least(likely, box2, B, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B)))) "
3,3_3,3_1,3_1_8,FALSE,15,The player believes box 2 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
3,3_3,3_1,3_1_9,FALSE,15,The player believes there is a red key in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
3,3_3,3_1,3_1_10,FALSE,15,The player believes there is a chance box 1 is empty.,"believes(player, might(empty(box1))) "
3,3_3,3_2,3_2_1,FALSE,15,The player thinks one of the boxes contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), exists(box(B), inside(K, B))))) "
3,3_3,3_2,3_2_2,FALSE,15,The player does not know which box contains a red key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, red)), inside(K, B))) "
3,3_3,3_2,3_2_3,FALSE,15,The player believes that boxes two and three have a key.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
3,3_3,3_2,3_2_4,FALSE,15,The player believes that box 2 may contain the red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_3,3_2,3_2_5,FALSE,15,The player believes that box 1 or 2 contain the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
3,3_3,3_2,3_2_6,FALSE,15,The player thinks there may be a key in box 2.,"believes(player, may(exists(key(K), inside(K, box2)))) "
3,3_3,3_2,3_2_7,FALSE,15,The player believes box 2 might possibly hold the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_3,3_2,3_2_8,FALSE,15,The player believes box 2 has a key.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
3,3_3,3_2,3_2_9,FALSE,15,The player believes that box 2 contains the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
3,3_3,3_2,3_2_10,FALSE,15,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
3,3_3,3_2,3_2_11,FALSE,15,The player believes that the blue key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_2,3_2_12,FALSE,15,The player believes the pink key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, pink)), inside(K, box2)))) "
3,3_3,3_3,3_3_1,TRUE,15,The player believes that box 3 will either be empty or have a blue key.,"believes(player, formula(or(empty(box3), exists(and(key(K), iscolor(K, blue)), inside(K, box3))))) "
3,3_3,3_3,3_3_2,TRUE,15,The player is unsure whether the blue key is in box 3 or 1.,"uncertain_if(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3))), formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
3,3_3,3_3,3_3_3,TRUE,15,The player believes that box 3 holds a blue key for sure.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_3,3_3_4,TRUE,15,The player believes that box 3 is not empty.,"believes(player, formula(not(empty(box3)))) "
3,3_3,3_3,3_3_5,TRUE,15,The player believes a blue key is found in either box 3 or box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), or(inside(K, box3), inside(K, box1))))) "
3,3_3,3_3,3_3_6,TRUE,15,The player believes a blue key is most likely inside box 3.,"believes(player, most(likely, exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
3,3_3,3_3,3_3_7,TRUE,15,The player knows that box 1 does not have the blue key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, blue)), inside(K, box1))))) "
3,3_3,3_3,3_3_8,TRUE,15,The player believes that box 3 has the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
4,4_1,4_1,4_1_1,TRUE,20,The player believes box 2 or box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_2,TRUE,20,The player believes box 1 is likely empty.,"believes(player, likely(empty(box1))) "
4,4_1,4_1,4_1_3,TRUE,20,The player expects to find a red key in box 2 or 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_4,TRUE,20,The player thinks that there's more likely to be a red key in box 2 or 3 than box 1.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_1,4_1,4_1_5,TRUE,20,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_1,4_1,4_1_6,TRUE,20,The player believes that either box 2 or 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_7,TRUE,20,The player believes box one does not hold a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_1,4_1,4_1_8,TRUE,20,The player believes box two or three holds the red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_9,TRUE,20,The player believes that box 2 or 3 contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_10,TRUE,20,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_1,4_1,4_1_11,TRUE,20,The player believes that box 2 or box 3 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_1,4_1_12,TRUE,20,The player believes that box 1 might hold a red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_1,4_1,4_1_13,TRUE,20,The player thinks box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_1,4_1,4_1_14,TRUE,20,The player believes the keys are in box 2 & 3.,"believes(player, formula(and(exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3))))) "
4,4_1,4_1,4_1_15,TRUE,20,The player believes that there is no key in box 1.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_1,4_1,4_1_16,TRUE,20,The player believes that box 2 or 3 has a key.,"believes(player, formula(exists(key(K), or(inside(K, box2), inside(K, box3))))) "
4,4_1,4_2,4_2_1,FALSE,20,The player believes there could be a red key in box 3.,"believes(player, could(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_2,4_2_2,FALSE,20,The player believes that box 3 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_2,4_2_3,FALSE,20,The player knows that box 2 is empty.,"knows_that(player, formula(empty(box2))) "
4,4_1,4_2,4_2_4,FALSE,20,The player thinks a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_2,4_2_5,FALSE,20,The player believes a red key is in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_2,4_2_6,FALSE,20,The player believes that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_2,4_2_7,FALSE,20,The player is sure that box 1 and 2 are empty.,"certain(player, formula(and(empty(box1), empty(box2)))) "
4,4_1,4_2,4_2_8,FALSE,20,The player believes there is a blue key in box 3.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
4,4_1,4_2,4_2_9,FALSE,20,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
4,4_1,4_2,4_2_10,FALSE,20,The player thinks that box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
4,4_1,4_3,4_3_1,FALSE,20,The player believes that box 2 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_1,4_3,4_3_2,FALSE,20,The player believes box 1 may contain a red key.,"believes(player, may(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_1,4_3,4_3_3,FALSE,20,The player believes box 1 or box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
4,4_1,4_3,4_3_4,FALSE,20,The player believes box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_1,4_3,4_3_5,FALSE,20,The player believes box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_1,4_3,4_3_6,FALSE,20,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
4,4_1,4_3,4_3_7,FALSE,20,The player thinks that box 2 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_1,4_3,4_3_8,FALSE,20,The player believes that box one does not hold a key.,"believes(player, formula(not(exists(key(K), inside(K, box1))))) "
4,4_1,4_3,4_3_9,FALSE,20,The player believes box two holds a second red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red), second(K)), inside(K, box2)))) "
4,4_1,4_3,4_3_10,FALSE,20,The player thinks a red key is in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
4,4_1,4_3,4_3_11,FALSE,20,The player believes that one of the boxes has a key.,"believes(player, formula(exists(box(B), exists(key(K), inside(K, B))))) "
4,4_1,4_3,4_3_12,FALSE,20,The player is unsure which box has a key.,"not_knows_about(player, box(B), exists(key(K), inside(K, B))) "
4,4_1,4_3,4_3_13,FALSE,20,The player believes that box 2 is full.,"believes(player, formula(not(empty(box2)))) "
4,4_1,4_3,4_3_14,FALSE,20,The player believes that box 1 is empty.,"believes(player, formula(empty(box1))) "
4,4_1,4_3,4_3_15,FALSE,20,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_1,4_3,4_3_16,FALSE,20,The player believes there might be a key in box 3.,"believes(player, might(exists(key(K), inside(K, box3)))) "
4,4_1,4_3,4_3_17,FALSE,20,The player believes there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
4,4_1,4_3,4_3_18,FALSE,20,The player believes there might be a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
4,4_1,4_3,4_3_19,FALSE,20,The player is uncertain about the contents of box 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
4,4_2,4_1,4_1_1,FALSE,23,The player believes box 2 or box 3 contains a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_2,FALSE,23,The player believes box 1 is likely empty.,"believes(player, likely(empty(box1))) "
4,4_2,4_1,4_1_3,FALSE,23,The player expects to find a red key in box 2 or 3.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))))) "
4,4_2,4_1,4_1_4,FALSE,23,The player thinks that there's more likely to be a red key in box 2 or 3 than box 1.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), or(inside(K, box2), inside(K, box3))), exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
4,4_2,4_1,4_1_5,FALSE,23,The player believes that box 1 does not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box1))))) "
